name,GISAID ID,country,travel history,sample date,epiweek,lineage,representative
Poland/1105644/2020,EPI_ISL_428233,Poland,,2020-03-18,12.0,B.1,0
Poland/1109171/2020,EPI_ISL_428236,Poland,,2020-03-27,13.0,B.1.1,0
Poland/1107355/2020,EPI_ISL_428235,Poland,,2020-03-23,13.0,B.1,0
Wales/PHWC-26FE9/2020,EPI_ISL_422059,UK,,2020-03-30,14.0,B.3,0
Wales/PHWC-268A2/2020,EPI_ISL_422057,UK,,2020-03-28,13.0,B.1,0
England/20140009802/2020,EPI_ISL_423388,UK,,2020-03-30,14.0,B.1.11,0
Wales/PHWC-26E91/2020,EPI_ISL_422058,UK,,2020-03-30,14.0,B.2.1,0
England/20140060304/2020,EPI_ISL_423389,UK,,2020-03-30,14.0,B.3,0
Wales/PHWC-25E47/2020,EPI_ISL_422055,UK,,2020-03-25,13.0,B.3,0
England/20140009304/2020,EPI_ISL_423386,UK,,2020-03-28,13.0,B.1,0
Wales/PHWC-26CC4/2020,EPI_ISL_422056,UK,,2020-03-28,13.0,B.3,0
England/20140009404/2020,EPI_ISL_423387,UK,,2020-03-28,13.0,B.1,0
Wales/PHWC-25ABC/2020,EPI_ISL_422053,UK,,2020-03-24,13.0,B.8,1
England/20140007604/2020,EPI_ISL_423384,UK,,2020-03-29,14.0,B.1,0
Wales/PHWC-26F9E/2020,EPI_ISL_422054,UK,,2020-03-29,14.0,B.1,0
England/20140009204/2020,EPI_ISL_423385,UK,,2020-03-28,13.0,B.2.1,0
Wales/PHWC-26A51/2020,EPI_ISL_422051,UK,,2020-03-30,14.0,B.3,0
England/20140007004/2020,EPI_ISL_423382,UK,,2020-03-29,14.0,B.1,0
Wales/PHWC-26884/2020,EPI_ISL_422052,UK,,2020-03-27,13.0,B.3,0
England/20140007602/2020,EPI_ISL_423383,UK,,2020-03-29,14.0,B.1,0
England/20140005304/2020,EPI_ISL_423380,UK,,2020-03-29,14.0,B.1.11,0
Wales/PHWC-26DEF/2020,EPI_ISL_422050,UK,,2020-03-30,14.0,B.3,0
England/20140006204/2020,EPI_ISL_423381,UK,,2020-03-29,14.0,B.1,0
Wales/PHWC-26918/2020,EPI_ISL_422048,UK,,2020-03-27,13.0,B.1,0
England/20140004004/2020,EPI_ISL_423379,UK,,2020-03-28,13.0,B.2,0
Wales/PHWC-2575B/2020,EPI_ISL_422049,UK,,2020-03-24,13.0,B.3,0
Wales/PHWC-2666C/2020,EPI_ISL_422046,UK,,2020-03-27,13.0,B.1.10,1
Wales/PHWC-26F34/2020,EPI_ISL_422047,UK,,2020-03-30,14.0,B.1,0
England/20140003804/2020,EPI_ISL_423378,UK,,2020-03-28,13.0,B.1,0
Wales/PHWC-26E19/2020,EPI_ISL_422044,UK,,2020-03-29,14.0,B.1,0
England/20140003402/2020,EPI_ISL_423375,UK,,2020-03-28,13.0,B.1,0
Wales/PHWC-25AF8/2020,EPI_ISL_422045,UK,,2020-03-24,13.0,B.2.5,0
England/20140003404/2020,EPI_ISL_423376,UK,,2020-03-28,13.0,B.1,0
Wales/PHWC-264BD/2020,EPI_ISL_422042,UK,,2020-03-28,13.0,B.1,0
England/20140002804/2020,EPI_ISL_423373,UK,,2020-03-28,13.0,B.2.1,0
Wales/PHWC-269DC/2020,EPI_ISL_422043,UK,,2020-03-29,14.0,B.1,0
England/20140002904/2020,EPI_ISL_423374,UK,,2020-03-28,13.0,B.1,0
Wales/PHWC-26D1C/2020,EPI_ISL_422040,UK,,2020-03-30,14.0,B.3,0
England/20140002204/2020,EPI_ISL_423371,UK,,2020-03-29,14.0,B.2.1,0
Wales/PHWC-25C3E/2020,EPI_ISL_422041,UK,,2020-03-25,13.0,B.1,0
England/20140002604/2020,EPI_ISL_423372,UK,,2020-03-28,13.0,B.2.1,0
England/20140001704/2020,EPI_ISL_423370,UK,,2020-03-29,14.0,B.1,0
Wuhan/WH03/2020,EPI_ISL_406800,China,,2020-01-01,1.0,B,0
Wuhan/WH04/2020,EPI_ISL_406801,China,,2020-01-05,2.0,A,0
Wales/PHWC-25779/2020,EPI_ISL_422039,UK,,2020-03-24,13.0,B.3,0
Wales/PHWC-26E37/2020,EPI_ISL_422079,UK,,2020-03-29,14.0,B.1,0
Wales/PHWC-26A42/2020,EPI_ISL_422077,UK,,2020-03-29,14.0,B.3,0
Wales/PHWC-26013/2020,EPI_ISL_422078,UK,,2020-03-25,13.0,B.3,0
Wales/PHWC-26E46/2020,EPI_ISL_422075,UK,,2020-03-29,14.0,B.1.10,1
Wales/PHWC-26D3A/2020,EPI_ISL_422076,UK,,2020-03-30,14.0,B.1.24,1
Canada/NB_6/2020,EPI_ISL_418811,Canada,,2020-03-12,11.0,B.1,0
Wales/PHWC-260AA/2020,EPI_ISL_422073,UK,,2020-03-24,13.0,B.1.24,1
Canada/SK_4/2020,EPI_ISL_418810,Canada,,2020-03-09,11.0,B.1,0
Wales/PHWC-26954/2020,EPI_ISL_422074,UK,,2020-03-27,13.0,B.1.5,0
Wales/PHWC-257B5/2020,EPI_ISL_422071,UK,,2020-03-24,13.0,B.2,0
Wales/PHWC-26F52/2020,EPI_ISL_422072,UK,,2020-03-28,13.0,B.2.1,0
Hong_Kong/HKPU36-0702/2020,EPI_ISL_418815,Hong_Kong,,2020-02-09,7.0,B.7,0
Canada/NS_13/2020,EPI_ISL_418814,Canada,,2020-03-13,11.0,B.1,0
Wales/PHWC-26839/2020,EPI_ISL_422070,UK,,2020-03-27,13.0,B.1,0
Canada/MB_10/2020,EPI_ISL_418813,Canada,,2020-03-13,11.0,B.1,0
Canada/MB_8/2020,EPI_ISL_418812,Canada,,2020-03-12,11.0,A.1.2,0
Australia/QLDID928/2020,EPI_ISL_418808,Australia,,2020-03-19,12.0,B,0
Australia/QLDID927/2020,EPI_ISL_418807,Australia,,2020-03-19,12.0,B.1,0
Belgium/BG-030551/2020,EPI_ISL_418806,Belgium,,2020-03-05,10.0,B.1,0
Belgium/VPE-030650/2020,EPI_ISL_418805,Belgium,,2020-03-06,10.0,B,0
Japan/UT-NCGM02/2020,EPI_ISL_418809,Japan,,2020-02-01,5.0,A,0
Wales/PHWC-26EFB/2020,EPI_ISL_422068,UK,,2020-03-30,14.0,B.3,0
England/20140066204/2020,EPI_ISL_423399,UK,,2020-03-29,14.0,B.1.13,0
Wales/PHWC-270A9/2020,EPI_ISL_422069,UK,,2020-03-29,14.0,B.1.11,0
Wales/PHWC-2573D/2020,EPI_ISL_422066,UK,,2020-03-24,13.0,B.3,0
England/20140065104/2020,EPI_ISL_423397,UK,,2020-03-29,14.0,B.8,0
Wales/PHWC-25973/2020,EPI_ISL_422067,UK,,2020-03-24,13.0,B.1,0
England/20140066004/2020,EPI_ISL_423398,UK,,2020-03-29,14.0,B.1,0
Wales/PHWC-25C01/2020,EPI_ISL_422064,UK,,2020-03-25,13.0,B.1,0
England/20140064704/2020,EPI_ISL_423395,UK,,2020-03-28,13.0,B,0
Wales/PHWC-2566D/2020,EPI_ISL_422065,UK,,2020-03-24,13.0,B.1,0
England/20140064804/2020,EPI_ISL_423396,UK,,2020-03-28,13.0,B,0
Human/CS-031052/2020,EPI_ISL_418800,Belgium,,2020-03-10,11.0,B.3,0
Wales/PHWC-269AF/2020,EPI_ISL_422062,UK,,2020-03-30,14.0,B.1.5,0
England/20140064004/2020,EPI_ISL_423393,UK,,2020-03-30,14.0,B.2.4,0
Wales/PHWC-25B6E/2020,EPI_ISL_422063,UK,,2020-03-25,13.0,B.2.1,0
England/20140064504/2020,EPI_ISL_423394,UK,,2020-03-30,14.0,B.1.13,0
Wales/PHWC-25FEA/2020,EPI_ISL_422060,UK,,2020-03-25,13.0,B.3,0
England/20140063704/2020,EPI_ISL_423391,UK,,2020-03-28,13.0,B.3,0
Wales/PHWC-26E82/2020,EPI_ISL_422061,UK,,2020-03-30,14.0,B.1,0
Australia/QLDID926/2020,EPI_ISL_418804,Australia,,2020-03-18,12.0,B.1,0
Australia/QLDID925/2020,EPI_ISL_418803,Australia,,2020-03-18,12.0,B.1,0
England/20140063604/2020,EPI_ISL_423390,UK,,2020-03-28,13.0,B.1.11,0
Australia/QLDID924/2020,EPI_ISL_418802,Australia,,2020-03-18,12.0,B.1,0
Australia/QLDID923/2020,EPI_ISL_418801,Australia,,2020-03-14,11.0,B.1,0
Wales/PHWC-27021/2020,EPI_ISL_422099,UK,,2020-03-28,13.0,B.1.11,0
Wales/PHWC-26D0D/2020,EPI_ISL_422097,UK,,2020-03-30,14.0,B.2,0
Wales/PHWC-26848/2020,EPI_ISL_422098,UK,,2020-03-27,13.0,B.1,0
USA/MN57-MDH57/2020,EPI_ISL_417501,USA,,2020-03-14,11.0,B.2.2,0
Canada/BC_5306970/2020,EPI_ISL_418833,Canada,,2020-03-11,11.0,B.1,0
Wales/PHWC-2705E/2020,EPI_ISL_422095,UK,,2020-03-28,13.0,B.1,0
USA/MN58-MDH58/2020,EPI_ISL_417502,USA,,2020-03-14,11.0,B.1,0
Canada/BC_5282984/2020,EPI_ISL_418832,Canada,,2020-03-11,11.0,B.4,0
Wales/PHWC-2675A/2020,EPI_ISL_422096,UK,,2020-03-28,13.0,B.1,0
Canada/BC_5275718/2020,EPI_ISL_418831,Canada,,2020-03-11,11.0,B.1,0
Wales/PHWC-2707C/2020,EPI_ISL_422093,UK,,2020-03-29,14.0,B,0
USA/MN56-MDH56/2020,EPI_ISL_417500,USA,,2020-03-14,11.0,A.1,0
Canada/BC_4799711/2020,EPI_ISL_418830,Canada,,2020-03-09,11.0,A.1,0
Wales/PHWC-2617A/2020,EPI_ISL_422094,UK,,2020-03-25,13.0,B.1.1,1
USA/WI-11/2020,EPI_ISL_417505,USA,,2020-03-15,12.0,B.1,0
Canada/BC_6129127/2020,EPI_ISL_418837,Canada,,2020-03-10,11.0,B.1,0
Wales/PHWC-264DB/2020,EPI_ISL_422091,UK,,2020-03-28,13.0,B.2.1,0
USA/WI-12/2020,EPI_ISL_417506,USA,,2020-03-16,12.0,B.1,0
Canada/BC_6004567/2020,EPI_ISL_418836,Canada,,2020-03-10,11.0,B.1,0
Wales/PHWC-26857/2020,EPI_ISL_422092,UK,,2020-03-27,13.0,B.1,0
USA/MN59-MDH59/2020,EPI_ISL_417503,USA,,2020-03-14,11.0,A.1,0
Canada/BC_5979789/2020,EPI_ISL_418835,Canada,,2020-03-11,11.0,B.1,0
USA/WI-15/2020,EPI_ISL_417504,USA,,2020-03-16,12.0,A.1,0
Canada/BC_5522039/2020,EPI_ISL_418834,Canada,,2020-03-11,11.0,B.1,0
Wales/PHWC-26ECE/2020,EPI_ISL_422090,UK,,2020-03-30,14.0,B.1.5,0
Canada/BC_4540462/2020,EPI_ISL_418829,Canada,,2020-03-10,11.0,A.1,0
Canada/BC_4143868/2020,EPI_ISL_418828,Canada,,2020-03-04,10.0,B.4,0
Canada/BC_4143842/2020,EPI_ISL_418827,Canada,,2020-03-04,10.0,B.4,0
Wales/PHWC-26DC1/2020,EPI_ISL_422088,UK,,2020-03-30,14.0,B.1.24,1
Wales/PHWC-26DA3/2020,EPI_ISL_422089,UK,,2020-03-30,14.0,B.3,0
Wales/PHWC-2708B/2020,EPI_ISL_422086,UK,,2020-03-29,14.0,B.1,0
Wales/PHWC-26CA6/2020,EPI_ISL_422087,UK,,2020-03-28,13.0,B.3,0
Canada/BC_3972884/2020,EPI_ISL_418822,Canada,,2020-03-10,11.0,A.1,0
Wales/PHWC-26DB2/2020,EPI_ISL_422084,UK,,2020-03-30,14.0,B.3,0
Canada/BC_3968175/2020,EPI_ISL_418821,Canada,,2020-03-10,11.0,A.1,0
Wales/PHWC-25FAE/2020,EPI_ISL_422085,UK,,2020-03-25,13.0,B.1.5,0
Canada/BC_3842755/2020,EPI_ISL_418820,Canada,,2020-03-09,11.0,A.1,0
Wales/PHWC-26BD6/2020,EPI_ISL_422082,UK,,2020-03-28,13.0,B.1,0
Wales/PHWC-2624A/2020,EPI_ISL_422083,UK,,2020-03-27,13.0,B.1,0
Canada/BC_4122951/2020,EPI_ISL_418826,Canada,,2020-03-10,11.0,A.1,0
Wales/PHWC-26E55/2020,EPI_ISL_422080,UK,,2020-03-29,14.0,B.1,0
Canada/BC_4118226/2020,EPI_ISL_418825,Canada,,2020-03-10,11.0,A.1,0
Wales/PHWC-26EBF/2020,EPI_ISL_422081,UK,,2020-03-30,14.0,B.1,0
Canada/BC_4078583/2020,EPI_ISL_418824,Canada,,2020-03-03,10.0,B.4,0
Canada/BC_3808524/2020,EPI_ISL_418819,Canada,,2020-03-09,11.0,A.1,0
Canada/BC_1318414/2020,EPI_ISL_418818,Canada,,2020-03-06,10.0,A.1,0
Canada/BC_0554880/2020,EPI_ISL_418817,Canada,,2020-03-13,11.0,A.1,0
Canada/BC_0443574/2020,EPI_ISL_418816,Canada,,2020-03-11,11.0,A.1,0
Australia/VIC01/2020,EPI_ISL_406844,Australia,,2020-01-25,4.0,B,0
Canada/BC_8622445/2020,EPI_ISL_418851,Canada,,2020-03-13,11.0,A.1,0
Taiwan/CGMH-CGU-07/2020,EPI_ISL_417520,Taiwan,,2020-03-09,11.0,B.4,0
Canada/BC_8606204/2020,EPI_ISL_418850,Canada,,2020-03-13,11.0,A.1,0
Taiwan/CGMH-CGU-10/2020,EPI_ISL_417523,Taiwan,,2020-03-13,11.0,B.4,0
Canada/BC_8897642/2020,EPI_ISL_418855,Canada,,2020-03-11,11.0,A.1,0
Taiwan/CGMH-CGU-11/2020,EPI_ISL_417524,Taiwan,,2020-03-14,11.0,B.4,0
Canada/BC_8896915/2020,EPI_ISL_418854,Canada,,2020-03-11,11.0,A.1,0
Taiwan/CGMH-CGU-08/2020,EPI_ISL_417521,Taiwan,,2020-03-10,11.0,B.4,0
Canada/BC_8894200/2020,EPI_ISL_418853,Canada,,2020-03-11,11.0,A.1,0
Taiwan/CGMH-CGU-09/2020,EPI_ISL_417522,Taiwan,,2020-03-13,11.0,B.2,0
Canada/BC_8718874/2020,EPI_ISL_418852,Canada,,2020-03-07,10.0,A.1,0
Luxembourg/LNS2848109/2020,EPI_ISL_417527,Luxembourg,,2020-03-18,12.0,B.1,0
Canada/BC_9574898/2020,EPI_ISL_418859,Canada,,2020-03-13,11.0,B.1,0
Luxembourg/LNS3694003/2020,EPI_ISL_417528,Luxembourg,,2020-03-18,12.0,B.2,0
Canada/BC_9446031/2020,EPI_ISL_418858,Canada,,2020-03-13,11.0,B.2.1,0
Taiwan/CGMH-CGU-12/2020,EPI_ISL_417525,Taiwan,,2020-03-14,11.0,B.1,0
Canada/BC_9345715/2020,EPI_ISL_418857,Canada,,2020-03-13,11.0,B.1,0
Luxembourg/LNS9371718/2020,EPI_ISL_417526,Luxembourg,,2020-03-18,12.0,B.1,0
Canada/BC_9345042/2020,EPI_ISL_418856,Canada,,2020-03-13,11.0,B.1,0
Taiwan/CGMH-CGU-06/2020,EPI_ISL_417519,Taiwan,,2020-03-05,10.0,B.4,0
Canada/BC_8486790/2020,EPI_ISL_418849,Canada,,2020-03-13,11.0,B.1,0
Canada/BC_6502001/2020,EPI_ISL_418840,Canada,,2020-03-12,11.0,A.1,0
USA/WI-24/2020,EPI_ISL_417512,USA,,2020-03-15,12.0,B.1,0
Canada/BC_7493713/2020,EPI_ISL_418844,Canada,,2020-03-12,11.0,B.1,0
USA/WI-14/2020,EPI_ISL_417513,USA,,2020-03-16,12.0,B.1,0
Canada/BC_7277381/2020,EPI_ISL_418843,Canada,,2020-03-12,11.0,A.1,0
USA/WI-19/2020,EPI_ISL_417510,USA,,2020-03-16,12.0,B.1,0
Canada/BC_6997898/2020,EPI_ISL_418842,Canada,,2020-03-11,11.0,B.1,0
Canada/BC_6981299/2020,EPI_ISL_418841,Canada,,2020-03-11,11.0,A.1,0
USA/WI-13/2020,EPI_ISL_417516,USA,,2020-03-15,12.0,B.1,0
Canada/BC_8159203/2020,EPI_ISL_418848,Canada,,2020-03-05,10.0,A.1,0
USA/WI-17/2020,EPI_ISL_417517,USA,,2020-03-13,11.0,B.1,0
Canada/BC_8150537/2020,EPI_ISL_418847,Canada,,2020-03-12,11.0,A.1,0
USA/WI-22/2020,EPI_ISL_417514,USA,,2020-03-13,11.0,A.4,1
Canada/BC_7553799/2020,EPI_ISL_418846,Canada,,2020-03-12,11.0,B.1,0
USA/WI-18/2020,EPI_ISL_417515,USA,,2020-03-17,12.0,B.1,0
Canada/BC_7515663/2020,EPI_ISL_418845,Canada,,2020-03-11,11.0,B.1.2,0
USA/WI-16/2020,EPI_ISL_417509,USA,,2020-03-14,11.0,B.1,0
Canada/BC_6489864/2020,EPI_ISL_418839,Canada,,2020-03-10,11.0,B.1,0
USA/WI-21/2020,EPI_ISL_417508,USA,,2020-03-16,12.0,B.1,0
Canada/BC_6404889/2020,EPI_ISL_418838,Canada,,2020-03-12,11.0,B.1.2,0
Germany/BavPat1/2020,EPI_ISL_406862,Germany,,2020-01-28,5.0,B.1,0
England/20138021104/2020,EPI_ISL_423302,UK,,2020-03-25,13.0,B.1,0
Belgium/ULG-10074/2020,EPI_ISL_424634,Belgium,,2020-04-03,14.0,B.1,0
Scotland/EDB288/2020,EPI_ISL_425965,UK,,2020-03-27,13.0,B.1,0
England/20138024004/2020,EPI_ISL_423303,UK,,2020-03-25,13.0,B.2.1,0
Belgium/ULG-10069/2020,EPI_ISL_424633,Belgium,,2020-04-03,14.0,B.1,0
Scotland/EDB287/2020,EPI_ISL_425964,UK,,2020-03-27,13.0,B.1,0
England/20138020704/2020,EPI_ISL_423300,UK,,2020-03-25,13.0,B.1,0
Belgium/ULG-10071/2020,EPI_ISL_424632,Belgium,,2020-04-03,14.0,B.1,0
Scotland/EDB283/2020,EPI_ISL_425963,UK,,2020-03-27,13.0,B.1,0
England/20138020804/2020,EPI_ISL_423301,UK,,2020-03-25,13.0,B.1.1,0
Belgium/ULG-10072/2020,EPI_ISL_424631,Belgium,,2020-04-03,14.0,B.1,0
Scotland/EDB278/2020,EPI_ISL_425962,UK,,2020-03-27,13.0,B.1.7,0
Belgium/ULG-10067/2020,EPI_ISL_424630,Belgium,,2020-04-03,14.0,B.1,0
Scotland/EDB275/2020,EPI_ISL_425961,UK,,2020-03-26,13.0,B.1,0
Scotland/EDB274/2020,EPI_ISL_425960,UK,,2020-03-26,13.0,B,0
Belgium/ULG-10066/2020,EPI_ISL_424629,Belgium,,2020-04-03,14.0,B.1,0
Belgium/ULG-7821/2020,EPI_ISL_424628,Belgium,,2020-03-17,12.0,B.1.12,0
Scotland/EDB273/2020,EPI_ISL_425959,UK,,2020-03-26,13.0,B.1.5,0
Mexico/CDMX-INER_05/2020,EPI_ISL_424627,Mexico,,2020-03-16,12.0,A.1,0
Scotland/EDB270/2020,EPI_ISL_425958,UK,,2020-03-27,13.0,B.1,0
Mexico/CDMX-INER_04/2020,EPI_ISL_424626,Mexico,,2020-03-15,12.0,B.1,0
Scotland/EDB266/2020,EPI_ISL_425957,UK,,2020-03-27,13.0,B,0
Scotland/EDB254/2020,EPI_ISL_425956,UK,,2020-03-26,13.0,B.1.11,0
Iceland/604/2020,EPI_ISL_424624,Iceland,,2020-03-28,13.0,B.2,0
Scotland/EDB252/2020,EPI_ISL_425955,UK,,2020-03-27,13.0,B.1,0
Scotland/EDB248/2020,EPI_ISL_425954,UK,,2020-03-27,13.0,B.1.5,0
Iceland/602/2020,EPI_ISL_424622,Iceland,Faroe_Islands,2020-03-28,13.0,B.1,0
Scotland/EDB245/2020,EPI_ISL_425953,UK,,2020-03-26,13.0,B.1.11,0
Iceland/601/2020,EPI_ISL_424621,Iceland,,2020-03-28,13.0,B.1,0
Scotland/EDB234/2020,EPI_ISL_425952,UK,,2020-03-27,13.0,B.1,0
Scotland/EDB232/2020,EPI_ISL_425951,UK,,2020-03-27,13.0,B.1.5,0
Scotland/EDB227/2020,EPI_ISL_425950,UK,,2020-03-26,13.0,B.2.1,0
Iceland/599/2020,EPI_ISL_424619,Iceland,,2020-03-28,13.0,B.1.5.1,0
Scotland/EDB226/2020,EPI_ISL_425949,UK,,2020-03-26,13.0,B.2,0
Iceland/597/2020,EPI_ISL_424617,Iceland,,2020-03-28,13.0,B.1,0
Scotland/EDB222/2020,EPI_ISL_425948,UK,,2020-03-26,13.0,A.5,1
Iceland/596/2020,EPI_ISL_424616,Iceland,,2020-03-28,13.0,B.1,0
Scotland/EDB219/2020,EPI_ISL_425947,UK,,2020-03-26,13.0,B.1,0
Iceland/595/2020,EPI_ISL_424615,Iceland,,2020-03-27,13.0,B.1,0
Scotland/EDB218/2020,EPI_ISL_425946,UK,,2020-03-26,13.0,B.1,0
Iceland/594/2020,EPI_ISL_424614,Iceland,UK,2020-03-27,13.0,B.1,0
Scotland/EDB216/2020,EPI_ISL_425945,UK,,2020-03-26,13.0,B.1,0
Iceland/593/2020,EPI_ISL_424613,Iceland,UK,2020-03-27,13.0,B.1,0
Scotland/EDB214/2020,EPI_ISL_425944,UK,,2020-03-26,13.0,B.1,0
England/20138078204/2020,EPI_ISL_423324,UK,,2020-03-26,13.0,B.2.1,0
Belgium/ULG-10054/2020,EPI_ISL_424656,Belgium,,2020-04-05,15.0,B.1.9,0
Scotland/EDB378/2020,EPI_ISL_425987,UK,,2020-03-30,14.0,B.1,0
England/20138080104/2020,EPI_ISL_423325,UK,,2020-03-26,13.0,B.2.1,0
Belgium/ULG-10056/2020,EPI_ISL_424655,Belgium,,2020-04-05,15.0,B.1,0
Scotland/EDB374/2020,EPI_ISL_425986,UK,,2020-03-30,14.0,B.1,0
England/20138064204/2020,EPI_ISL_423322,UK,,2020-03-26,13.0,B.1.11,0
Belgium/ULG-10057/2020,EPI_ISL_424654,Belgium,,2020-04-05,15.0,B.1,0
Scotland/EDB373/2020,EPI_ISL_425985,UK,,2020-03-30,14.0,B.1.5,0
England/20138077804/2020,EPI_ISL_423323,UK,,2020-03-26,13.0,B.1,0
Belgium/ULG-10058/2020,EPI_ISL_424653,Belgium,,2020-04-05,15.0,B.1,0
Scotland/EDB367/2020,EPI_ISL_425984,UK,,2020-03-29,14.0,B.1,0
England/20138063404/2020,EPI_ISL_423320,UK,,2020-03-26,13.0,B.3,0
Belgium/ULG-10055/2020,EPI_ISL_424652,Belgium,,2020-04-05,15.0,B.1,0
Scotland/EDB365/2020,EPI_ISL_425983,UK,,2020-03-29,14.0,B.1.1,0
England/20138063804/2020,EPI_ISL_423321,UK,,2020-03-26,13.0,B.2.1,0
Belgium/ULG-10095/2020,EPI_ISL_424651,Belgium,,2020-04-05,15.0,B.3,0
Scotland/EDB363/2020,EPI_ISL_425982,UK,,2020-03-29,14.0,B.1,0
Belgium/ULG-10094/2020,EPI_ISL_424650,Belgium,,2020-04-04,14.0,B.1,0
Scotland/EDB362/2020,EPI_ISL_425981,UK,,2020-03-28,13.0,B.1,0
Scotland/EDB356/2020,EPI_ISL_425980,UK,,2020-03-30,14.0,B.1,0
Switzerland/AG0361/2020,EPI_ISL_413999,Switzerland,,2020-02-27,9.0,B.1,0
Hong_Kong/VB20024950/2020,EPI_ISL_409022,Hong_Kong,,2020-01-29,5.0,B,0
Hong_Kong/VB20026565/2020,EPI_ISL_409024,Hong_Kong,,2020-01-31,5.0,B,0
England/20138063204/2020,EPI_ISL_423319,UK,,2020-03-26,13.0,B.1.1,0
England/20138027404/2020,EPI_ISL_423317,UK,,2020-03-26,13.0,B.1,0
Belgium/ULG-10082/2020,EPI_ISL_424649,Belgium,,2020-04-04,14.0,B.1,0
England/20138063104/2020,EPI_ISL_423318,UK,,2020-03-26,13.0,B.2.1,0
Belgium/ULG-10093/2020,EPI_ISL_424648,Belgium,,2020-04-04,14.0,B.1,0
Scotland/EDB355/2020,EPI_ISL_425979,UK,,2020-03-29,14.0,B,0
England/20138026704/2020,EPI_ISL_423315,UK,,2020-03-25,13.0,B.2.1,0
Belgium/ULG-10092/2020,EPI_ISL_424647,Belgium,,2020-04-04,14.0,B.1,0
Scotland/EDB354/2020,EPI_ISL_425978,UK,,2020-03-30,14.0,B,0
England/20138026904/2020,EPI_ISL_423316,UK,,2020-03-26,13.0,B.2.1,0
Belgium/ULG-10088/2020,EPI_ISL_424646,Belgium,,2020-04-04,14.0,B.3,0
Scotland/EDB348/2020,EPI_ISL_425977,UK,,2020-03-29,14.0,A.5,0
England/20138026404/2020,EPI_ISL_423313,UK,,2020-03-25,13.0,B.1,0
Belgium/ULG-10085/2020,EPI_ISL_424645,Belgium,,2020-04-04,14.0,B.1.9,1
Scotland/EDB342/2020,EPI_ISL_425976,UK,,2020-03-30,14.0,B.1.11,0
England/20138026604/2020,EPI_ISL_423314,UK,,2020-03-26,13.0,B.1,0
Belgium/ULG-10086/2020,EPI_ISL_424644,Belgium,,2020-04-04,14.0,B.1,0
Scotland/EDB336/2020,EPI_ISL_425975,UK,,2020-03-28,13.0,B.1,0
England/20138026104/2020,EPI_ISL_423311,UK,,2020-03-26,13.0,B.2.1,0
Belgium/ULG-10089/2020,EPI_ISL_424643,Belgium,,2020-04-04,14.0,B.3,0
Scotland/EDB335/2020,EPI_ISL_425974,UK,,2020-03-28,13.0,B.1,0
England/20138026204/2020,EPI_ISL_423312,UK,,2020-03-25,13.0,B.1,0
Belgium/ULG-10077/2020,EPI_ISL_424642,Belgium,,2020-04-04,14.0,B.1,0
Scotland/EDB327/2020,EPI_ISL_425973,UK,,2020-03-28,13.0,B.1,0
Belgium/ULG-10080/2020,EPI_ISL_424641,Belgium,,2020-04-03,14.0,B.2.2,0
Scotland/EDB326/2020,EPI_ISL_425972,UK,,2020-03-28,13.0,A.5,0
England/20138025904/2020,EPI_ISL_423310,UK,,2020-03-26,13.0,B.1,0
Belgium/ULG-10081/2020,EPI_ISL_424640,Belgium,,2020-04-03,14.0,B.1,0
Scotland/EDB325/2020,EPI_ISL_425971,UK,,2020-03-28,13.0,B.1.11,0
Scotland/EDB319/2020,EPI_ISL_425970,UK,,2020-03-28,13.0,B.1,0
Switzerland/TI9486/2020,EPI_ISL_413996,Switzerland,,2020-02-24,9.0,B.1,0
Switzerland/GE3895/2020,EPI_ISL_413997,Switzerland,,2020-02-26,9.0,B.1,0
England/20138024804/2020,EPI_ISL_423308,UK,,2020-03-26,13.0,B,0
England/20138025704/2020,EPI_ISL_423309,UK,,2020-03-25,13.0,B.1,0
Belgium/ULG-10079/2020,EPI_ISL_424639,Belgium,,2020-04-03,14.0,B.1.12,0
England/20138024604/2020,EPI_ISL_423306,UK,,2020-03-26,13.0,B.1,0
Belgium/ULG-10084/2020,EPI_ISL_424638,Belgium,,2020-04-03,14.0,B.1,0
Scotland/EDB318/2020,EPI_ISL_425969,UK,,2020-03-28,13.0,B.1,0
England/20138024704/2020,EPI_ISL_423307,UK,,2020-03-26,13.0,B.2.1,0
Belgium/ULG-10078/2020,EPI_ISL_424637,Belgium,,2020-04-03,14.0,B.1,0
Scotland/EDB314/2020,EPI_ISL_425968,UK,,2020-03-28,13.0,B.2,0
England/20138024104/2020,EPI_ISL_423304,UK,,2020-03-25,13.0,B.2.1,0
Belgium/ULG-10068/2020,EPI_ISL_424636,Belgium,,2020-04-03,14.0,B.1,0
Scotland/EDB300/2020,EPI_ISL_425967,UK,,2020-03-29,14.0,B.1,0
England/20138024204/2020,EPI_ISL_423305,UK,,2020-03-25,13.0,B.1,0
Scotland/EDB297/2020,EPI_ISL_425966,UK,,2020-03-28,13.0,B.1,0
England/20139016704/2020,EPI_ISL_423346,UK,,2020-03-27,13.0,B.1,0
Wales/PHWC-26796/2020,EPI_ISL_422016,UK,,2020-03-28,13.0,B.1.24,1
England/20139016804/2020,EPI_ISL_423347,UK,,2020-03-27,13.0,B.1,0
England/20139016104/2020,EPI_ISL_423344,UK,,2020-03-27,13.0,B.2.1,0
